timestamp,CPU_0(group_0),CPU_2(group_1),CPU_4(group_1),CPU_6(group_2),CPU_8(group_3),CPU_10(group_3),CPU_12(group_3),CPU_14(group_4),CPU_16(group_5),CPU_64(group_0),CPU_66(group_1),CPU_68(group_1),CPU_70(group_2),CPU_72(group_3),CPU_74(group_3),CPU_76(group_3),CPU_78(group_4),CPU_80(group_5)
1768749539.0809176,10.0,2.0,1.0,5.1,1.0,0.0,1.0,0.0,100.0,1.0,1.0,3.0,5.1,6.0,0.0,0.0,1.0,100.0
1768749540.082755,9.1,17.2,0.0,2.0,0.0,0.0,0.0,1.0,100.0,0.0,4.0,11.2,1.0,8.1,0.0,0.0,0.0,100.0
1768749541.087008,12.9,0.0,0.0,2.0,9.1,2.0,0.0,1.0,100.0,0.0,1.0,6.1,1.0,12.1,0.0,0.0,0.0,100.0
1768749542.090677,14.2,1.0,0.0,2.0,8.1,15.5,0.0,1.0,100.0,0.0,1.0,6.1,9.1,0.0,0.0,0.0,0.0,100.0
1768749543.09414,14.2,0.0,0.0,1.0,0.0,13.1,0.0,0.0,100.0,0.0,1.0,12.0,8.0,9.2,0.0,1.0,0.0,100.0
1768749544.0973155,12.6,0.0,1.0,2.0,0.0,4.0,9.1,1.0,100.0,0.0,0.0,9.1,13.4,0.0,1.0,0.0,0.0,100.0
1768749545.1023898,12.5,1.0,0.0,1.0,1.0,0.0,13.4,1.0,100.0,1.0,3.0,6.1,15.0,1.0,0.0,2.0,4.1,100.0
1768749546.1060293,12.5,1.0,0.0,0.0,1.0,11.2,6.1,0.0,100.0,1.0,1.0,12.1,12.2,1.0,0.0,0.0,0.0,100.0
1768749547.110271,16.4,1.0,1.0,2.0,1.0,22.4,0.0,0.0,100.0,1.0,1.0,6.1,10.0,1.0,0.0,0.0,2.0,100.0
1768749548.114117,12.4,0.0,0.0,3.0,0.0,20.6,1.0,0.0,100.0,1.0,0.0,0.0,6.1,0.0,0.0,0.0,17.3,100.0
1768749549.1203406,11.7,0.0,1.0,0.0,1.0,12.1,0.0,1.0,100.0,1.0,0.0,0.0,7.1,2.0,1.0,1.0,16.2,100.0
1768749550.1274922,10.9,0.0,0.0,0.0,3.0,11.1,0.0,0.0,100.0,1.0,0.0,1.0,18.4,0.0,0.0,0.0,17.3,100.0
1768749551.1312885,14.3,0.0,0.0,0.0,1.0,9.0,0.0,0.0,100.0,0.0,0.0,0.0,13.1,2.0,0.0,0.0,16.3,100.0
1768749552.1344888,12.6,1.0,0.0,0.0,4.0,15.6,0.0,1.0,100.0,0.0,2.0,5.1,13.4,2.0,0.0,0.0,11.5,100.0
1768749553.1386673,12.6,0.0,1.0,5.1,1.0,21.6,0.0,0.0,100.0,0.0,0.0,7.1,0.0,1.0,2.0,0.0,0.0,100.0
1768749554.1419003,10.0,0.0,1.0,0.0,0.0,13.1,0.0,0.0,100.0,1.0,1.0,6.0,0.0,0.0,0.0,5.1,1.0,100.0
1768749555.1456027,11.7,1.0,0.0,0.0,0.0,2.0,11.1,2.0,100.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1768749556.1491394,16.4,0.0,1.0,0.0,0.0,1.0,5.1,0.0,100.0,7.1,9.0,2.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749557.150958,13.5,1.0,0.0,1.0,3.0,5.9,3.0,0.0,100.0,9.1,4.0,2.0,2.0,0.0,1.0,0.0,0.0,100.0
1768749558.1544049,11.1,3.0,2.0,1.0,2.0,9.0,6.0,6.9,100.0,0.0,0.0,6.9,6.0,0.0,0.0,3.0,0.0,100.0
1768749559.35599,13.3,10.1,5.0,5.1,4.1,0.0,0.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749560.359124,12.5,3.0,6.0,6.1,2.0,0.0,11.1,10.1,100.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,100.0
1768749561.3629131,5.3,1.0,1.0,1.0,5.1,4.0,10.0,7.1,100.0,1.0,1.0,0.0,0.0,0.0,0.0,6.1,3.0,100.0
1768749562.3807974,11.7,0.0,0.0,1.0,2.0,0.0,0.0,1.0,100.0,6.0,5.0,7.0,1.0,7.0,0.0,3.0,1.0,100.0
1768749563.3842673,9.9,0.0,2.0,0.0,1.0,2.0,1.0,1.0,100.0,3.0,2.0,4.1,0.0,5.0,2.0,0.0,1.0,100.0
1768749564.3884685,9.9,0.0,0.0,0.0,2.0,2.0,2.0,3.0,100.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,12.1,100.0
1768749565.3928826,9.5,2.0,0.0,4.0,4.1,5.0,1.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,2.1,1.0,100.0
1768749566.3975103,11.8,0.0,10.1,5.0,0.0,0.0,1.0,0.0,100.0,3.0,2.0,4.0,2.0,5.1,2.0,1.0,0.0,100.0
1768749567.401367,7.1,5.1,5.1,2.0,5.1,4.1,1.0,1.0,100.0,2.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,100.0
1768749568.4052677,7.2,1.0,1.0,0.0,3.0,3.0,4.0,3.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,100.0
1768749569.411329,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,100.0
1768749570.4145062,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,100.0
1768749571.4185076,10.1,1.0,1.0,5.0,3.0,6.0,2.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,100.0
1768749572.4229248,16.2,3.0,2.0,8.2,7.0,2.0,12.2,1.0,100.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,100.0
1768749573.4267745,11.8,0.0,0.0,0.0,0.0,1.0,5.9,9.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,100.0
1768749574.4317565,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749575.4359193,16.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,9.0,100.0
1768749576.4388242,12.7,3.0,2.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1768749577.4434266,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,10.0,3.0,5.0,4.0,5.0,1.0,0.0,100.0
1768749578.446962,11.7,0.0,1.0,0.0,1.0,0.0,0.0,2.0,100.0,3.0,0.0,0.0,1.0,1.0,2.9,1.0,6.1,100.0
1768749579.4509325,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749580.4549713,14.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749581.459469,11.8,4.0,2.0,0.0,0.0,1.0,0.0,0.0,100.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,100.0
1768749582.578384,13.3,3.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,100.0
1768749583.6130831,15.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0
1768749584.6921272,15.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,100.0
1768749585.77485,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,100.0
1768749586.859025,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,100.0
1768749588.1474862,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,100.0
1768749589.1828299,15.9,3.0,1.0,2.0,3.0,1.0,8.0,2.0,100.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749590.1868994,12.6,0.0,0.0,0.0,0.0,0.0,8.1,5.9,100.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749591.1911209,15.1,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749592.1956882,12.5,2.0,1.0,4.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749593.276096,10.8,0.0,3.0,0.0,5.1,0.0,2.0,0.0,100.0,2.0,3.0,4.0,6.0,0.0,1.0,0.0,4.0,100.0
1768749594.2794757,9.9,2.0,0.0,2.0,1.0,1.0,0.0,0.0,100.0,2.0,1.0,1.0,5.0,5.0,3.0,6.0,2.0,100.0
1768749595.2829232,12.6,8.1,2.0,1.0,2.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,100.0
1768749596.2861185,10.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749597.2900949,13.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749598.2941995,13.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,2.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749599.2980406,13.7,6.0,2.0,4.0,2.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749600.3024328,15.1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749601.3050802,11.7,2.0,1.0,1.0,2.0,4.0,3.0,5.1,100.0,12.1,3.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0
1768749602.3094306,12.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,5.1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,100.0
1768749603.313506,13.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749604.316839,11.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749605.3200097,13.3,0.0,0.0,0.0,0.0,0.0,9.1,1.0,100.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,100.0
1768749606.3236196,10.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749607.3277767,11.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749608.3321567,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749609.3372052,12.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749610.3390124,13.5,2.0,5.1,0.0,0.0,1.0,1.0,1.0,100.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,100.0
1768749611.3424716,12.5,2.0,1.0,1.0,2.0,1.0,2.0,13.1,100.0,3.0,1.0,7.1,4.0,3.0,1.0,1.0,0.0,100.0
1768749612.3455281,15.4,3.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,100.0
1768749613.3473842,12.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,4.0,0.0,14.3,5.0,3.1,0.0,100.0
1768749614.3503132,11.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,2.0,0.0,10.1,10.2,4.0,5.0,100.0
1768749615.3543239,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749616.358529,10.9,2.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749617.3603158,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.3,6.1,11.0,5.1,0.0,0.0,1.0,0.0,100.0
1768749618.3634896,7.1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,5.1,3.0,6.1,3.0,3.0,4.0,2.0,4.1,100.0
1768749619.3672035,6.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749620.3712554,11.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749621.3752651,9.1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749622.3787072,11.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749623.3830476,15.1,3.0,3.0,0.0,1.0,1.0,1.0,0.0,100.0,4.0,4.0,5.1,1.0,0.0,0.0,1.0,0.0,100.0
1768749624.3867543,12.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749625.407531,8.1,1.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749626.4092982,11.1,5.1,2.0,1.0,8.1,0.0,8.1,1.0,100.0,5.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1768749627.415503,11.9,0.0,5.1,3.0,4.0,3.0,2.0,2.0,100.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,100.0
1768749628.4196389,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,5.1,2.0,4.0,3.9,100.0
1768749629.4250371,11.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749630.4269412,8.2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0
1768749631.442611,9.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0
1768749632.5799007,8.2,4.0,5.0,0.0,2.0,1.0,4.0,2.0,100.0,8.0,1.0,5.0,1.0,0.0,2.0,1.0,1.0,100.0
1768749633.5818403,10.2,2.0,10.2,4.0,0.0,2.0,14.1,3.1,100.0,6.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,100.0
1768749634.5837553,8.1,7.0,2.0,8.1,4.0,0.0,0.0,0.0,100.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,100.0
1768749635.585689,11.7,2.0,1.0,1.0,0.0,1.0,0.0,0.0,100.0,6.1,1.0,0.0,0.0,0.0,0.0,2.0,1.0,100.0
1768749636.590135,9.9,0.0,1.0,0.0,0.0,2.0,0.0,1.0,100.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,100.0
1768749637.5936654,9.2,7.1,3.0,4.0,3.1,1.0,1.0,2.0,100.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,100.0
1768749638.597624,17.8,5.1,4.0,0.0,3.0,4.1,2.0,5.1,100.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,100.0
1768749639.6023142,12.6,10.0,3.0,2.0,2.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768749640.6060436,8.1,1.0,1.0,0.0,2.0,3.0,1.0,0.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749641.6097388,10.9,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,100.0
1768749642.613328,18.6,10.0,2.1,3.0,1.0,3.0,4.0,4.0,100.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0
1768749643.617618,12.2,0.0,2.0,0.0,0.0,2.0,0.0,6.1,100.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749644.6220984,8.1,1.0,0.0,3.0,1.0,0.0,3.0,7.1,100.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,100.0
1768749645.6269233,10.9,1.0,0.0,1.0,1.0,5.0,4.0,2.0,100.0,3.0,0.0,0.0,2.0,3.0,4.1,3.0,3.0,100.0
1768749646.6316147,11.8,0.0,1.0,1.0,0.0,0.0,2.0,2.0,100.0,4.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,100.0
1768749647.636511,12.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,100.0
1768749648.6403427,11.5,1.0,0.0,1.0,5.1,9.1,3.0,0.0,100.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749649.6438966,7.2,6.1,15.0,4.1,0.0,13.4,16.3,18.4,100.0,5.1,0.0,1.0,1.0,3.0,0.0,4.0,1.0,100.0
1768749650.6481168,12.5,1.0,1.0,8.1,4.0,4.0,4.0,2.0,100.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,100.0
1768749651.7802005,9.1,0.0,0.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749652.80077,11.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,100.0
1768749653.8863125,9.1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749654.889819,16.2,2.0,1.0,0.0,0.0,2.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749655.9038615,9.1,1.0,0.0,0.0,5.1,1.0,5.1,2.0,100.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,100.0
1768749656.9100273,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0
1768749657.9771228,6.5,1.0,2.0,2.0,1.0,5.1,5.0,3.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,100.0
1768749659.2722797,14.8,2.0,0.0,3.0,2.0,2.0,5.1,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749660.2761502,9.4,0.0,3.0,5.0,3.0,0.0,4.0,3.0,100.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,100.0
1768749661.2806735,9.2,1.0,0.0,2.0,1.0,0.0,4.0,11.1,100.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0
1768749662.2850661,10.1,4.1,6.1,6.0,1.0,1.0,0.0,4.0,100.0,1.0,0.0,0.0,2.0,7.1,0.0,1.0,2.0,100.0
1768749663.2900743,12.0,3.0,16.0,9.3,10.1,6.1,3.0,3.0,100.0,1.0,0.0,0.0,2.0,1.0,1.0,9.1,4.0,100.0
1768749664.292524,13.7,0.0,4.0,3.1,5.0,0.0,6.1,0.0,100.0,4.0,2.0,2.0,0.0,0.0,1.0,8.2,6.1,100.0
1768749665.296668,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0
1768749666.2984483,13.1,15.2,7.0,4.0,4.1,9.2,7.0,2.0,100.0,8.9,2.0,6.0,2.0,3.0,5.1,1.0,1.0,100.0
1768749667.3016748,9.5,4.0,5.1,10.0,8.1,5.9,2.0,4.0,100.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,100.0
1768749668.3057427,11.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749669.3099625,10.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,100.0
1768749670.314164,12.6,0.0,1.0,2.0,0.0,1.0,1.0,0.0,100.0,8.1,7.0,4.0,2.0,0.0,0.0,1.0,1.0,100.0
1768749671.3184032,10.9,0.0,0.0,0.0,1.0,2.0,2.0,0.0,100.0,3.0,4.1,1.0,2.0,2.0,2.0,0.0,2.0,100.0
1768749672.3232028,9.2,0.0,0.0,0.0,0.0,0.0,7.1,6.0,100.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,100.0
1768749673.3265297,8.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,100.0
1768749674.3300261,8.9,6.1,3.0,2.0,2.0,0.0,1.0,0.0,100.0,4.0,1.0,0.0,1.0,0.0,6.0,0.0,5.0,100.0
1768749675.3343859,9.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749676.3388302,11.8,2.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0
1768749677.3434436,11.8,0.0,1.0,4.0,4.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,6.1,100.0
1768749678.3486001,11.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,4.0,4.0,8.1,1.0,0.0,5.1,6.1,7.0,100.0
1768749679.351639,13.7,2.0,1.0,1.0,0.0,0.0,1.0,0.0,100.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,100.0
1768749680.3562486,13.5,0.0,1.0,0.0,1.0,9.2,7.1,4.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749681.3610396,9.2,1.0,4.0,0.0,1.0,3.0,6.0,4.0,100.0,4.0,0.0,0.0,5.0,6.0,2.0,3.1,2.0,100.0
1768749682.3645463,14.4,4.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,100.0
1768749683.3687181,10.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,5.9,0.0,0.0,0.0,0.0,3.0,0.0,3.0,100.0
1768749684.3748558,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.1,100.0
1768749685.3769982,13.3,0.0,0.0,3.0,3.1,2.0,4.0,2.0,100.0,5.0,9.0,3.0,2.0,0.0,2.0,2.1,7.1,100.0
1768749686.3808074,11.8,0.0,0.0,1.0,1.0,0.0,2.0,0.0,100.0,0.0,1.0,2.0,2.0,3.0,0.0,3.1,1.0,100.0
1768749687.384584,10.9,0.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749688.3885086,10.9,1.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749689.390696,9.9,0.0,4.0,0.0,0.0,2.0,1.0,1.0,100.0,3.0,3.1,3.0,1.0,1.0,1.0,1.0,0.0,100.0
1768749690.392818,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.2,5.1,9.0,6.1,1.0,2.0,3.0,2.0,100.0
1768749691.3948505,9.9,0.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0,3.0,3.1,6.1,12.0,8.0,4.0,8.0,8.1,100.0
1768749692.3967488,8.2,0.0,0.0,0.0,1.0,0.0,5.1,3.1,100.0,0.0,1.0,0.0,2.0,3.0,1.0,8.0,3.0,100.0
1768749693.3997908,11.0,2.0,4.0,4.0,0.0,3.0,1.0,1.0,100.0,6.1,1.0,1.0,0.0,1.0,5.0,3.0,4.0,100.0
1768749694.4020789,10.9,0.0,2.0,2.0,5.0,3.0,4.0,0.0,100.0,6.9,4.0,6.0,5.0,4.1,1.0,1.0,1.0,100.0
1768749695.4047928,12.5,1.0,0.0,0.0,0.0,1.0,2.0,3.0,100.0,1.0,6.0,0.0,3.0,17.2,7.0,3.0,2.0,100.0
1768749696.408419,12.5,1.0,1.0,1.0,0.0,0.0,2.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0
1768749697.4127903,10.9,1.0,0.0,0.0,1.0,2.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749698.4171321,11.8,0.0,0.0,0.0,1.0,1.0,3.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0
1768749699.4214528,10.9,1.0,0.0,0.0,1.0,0.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749700.4240997,11.8,1.0,0.0,1.0,1.0,1.0,0.0,2.0,100.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,100.0
1768749701.428649,8.2,1.0,1.0,1.0,1.0,2.0,2.0,0.0,100.0,0.0,2.0,1.0,0.0,1.0,0.0,9.1,4.0,100.0
1768749702.4306524,9.9,5.1,3.0,4.0,5.1,1.0,0.0,1.0,100.0,3.0,5.1,3.0,1.0,5.1,2.0,2.0,2.1,100.0
1768749703.434996,11.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,3.0,5.0,1.0,2.0,1.0,100.0
1768749704.4395933,9.8,0.0,1.0,3.0,1.0,0.0,1.0,1.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749705.4428544,12.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,100.0
1768749706.445054,9.8,0.0,4.0,0.0,1.0,3.0,1.0,3.0,100.0,3.0,6.0,7.1,2.0,7.0,9.0,4.0,3.0,100.0
1768749707.449138,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,100.0
1768749708.4524167,11.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749709.6531823,13.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,100.0
1768749710.6565528,15.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768749711.6592755,10.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,1.0,0.0,0.0,1.0,11.1,2.0,0.0,0.0,100.0
