timestamp,CPU_0(group_0),CPU_2(group_1),CPU_4(group_1),CPU_6(group_1),CPU_8(group_1),CPU_10(group_1),CPU_12(group_2),CPU_14(group_3),CPU_16(group_3),CPU_18(group_3),CPU_20(group_3),CPU_22(group_3),CPU_24(group_3),CPU_26(group_4),CPU_28(group_5),CPU_64(group_0),CPU_66(group_1),CPU_68(group_1),CPU_70(group_1),CPU_72(group_1),CPU_74(group_1),CPU_76(group_2),CPU_78(group_3),CPU_80(group_3),CPU_82(group_3),CPU_84(group_3),CPU_86(group_3),CPU_88(group_3),CPU_90(group_4),CPU_92(group_5)
1768747356.747935,11.5,1.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,100.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768747357.7510653,14.8,0.0,2.0,1.0,0.0,1.0,3.0,6.1,0.0,1.0,5.1,0.0,2.0,0.0,100.0,2.0,1.0,3.0,2.1,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,100.0
1768747358.7561865,13.3,2.0,1.0,0.0,0.0,6.1,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,1.0,0.0,100.0
1768747359.760644,11.7,0.0,0.0,1.0,2.0,3.0,5.1,0.0,6.1,1.0,0.0,0.0,1.0,0.0,100.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
1768747360.7631488,9.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,2.0,2.0,3.1,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,100.0
1768747361.7658257,10.0,0.0,3.0,0.0,1.0,1.0,1.0,13.1,8.2,1.0,1.0,0.0,0.0,0.0,100.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0
1768747362.7695775,9.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,15.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,100.0
1768747363.7727294,10.7,1.0,0.0,0.0,2.0,2.0,0.0,0.0,11.2,0.0,0.0,0.0,1.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,100.0
1768747364.777255,9.7,0.0,0.0,0.0,2.0,9.2,1.0,1.0,13.3,2.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,100.0
1768747365.7821145,9.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,7.0,14.1,2.0,3.0,5.1,0.0,100.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,100.0
1768747366.911267,8.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.1,1.0,5.1,2.0,1.0,100.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
1768747368.1640143,10.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,8.2,1.0,5.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,100.0
1768747369.3677065,11.7,0.0,1.0,0.0,0.0,0.0,1.0,4.1,0.0,9.1,0.0,3.0,0.0,1.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768747370.4466808,12.5,1.0,0.0,0.0,1.0,3.0,2.0,7.0,1.0,4.0,2.0,5.1,3.0,1.0,100.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,100.0
1768747371.4508557,7.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,6.1,1.0,1.0,0.0,100.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747372.4549298,7.2,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,11.3,3.0,0.0,0.0,0.0,100.0,0.0,1.0,2.0,1.0,2.0,0.0,7.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768747373.4581077,11.7,1.0,1.0,1.0,1.0,0.0,9.1,0.0,12.9,0.0,4.0,2.0,3.0,1.0,100.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0
1768747374.5293822,13.3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,7.2,0.0,4.0,0.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0
1768747375.533111,11.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768747376.5354168,10.9,0.0,1.0,1.0,2.0,1.0,0.0,1.0,8.1,2.0,3.0,0.0,3.0,2.0,100.0,1.0,1.0,1.0,1.0,0.0,0.0,10.1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0
1768747377.7319717,19.3,1.0,0.0,6.1,0.0,0.0,2.0,0.0,7.0,1.0,1.0,5.0,11.9,0.0,100.0,0.0,0.0,1.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,3.1,0.0,0.0,100.0
1768747378.736943,14.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,10.0,8.0,6.1,0.0,0.0,2.0,100.0,0.0,0.0,2.0,0.0,3.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747379.7416403,10.8,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,6.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
1768747380.74569,8.2,2.0,0.0,2.0,2.0,0.0,5.1,0.0,7.1,2.0,3.0,2.0,0.0,1.0,100.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0
1768747381.7717953,10.7,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,100.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747382.7757597,11.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747383.7802982,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747384.7881956,10.9,0.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,100.0,0.0,0.0,3.0,0.0,0.0,1.0,6.1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768747385.7926292,10.9,0.0,0.0,1.0,1.0,4.0,7.1,1.0,0.0,0.0,11.1,0.0,0.0,1.0,100.0,1.0,0.0,2.0,2.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,100.0
1768747386.805084,12.6,0.0,0.0,0.0,0.0,9.1,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,6.0,100.0
1768747387.8094468,12.5,0.0,0.0,0.0,0.0,11.1,3.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,100.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,17.3,100.0
1768747388.812569,11.8,2.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,100.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,13.1,100.0
1768747389.8175876,10.9,1.0,0.0,0.0,1.0,2.0,2.0,3.1,1.0,0.0,16.2,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.1,0.0,14.1,100.0
1768747390.8217843,10.9,0.0,0.0,1.0,1.0,9.1,2.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,100.0
1768747391.8251474,9.1,0.0,0.0,0.0,3.0,11.2,4.0,2.0,0.0,0.0,6.1,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0
1768747392.8297167,9.1,0.0,0.0,1.0,1.0,12.0,15.0,2.0,0.0,0.0,4.1,8.1,3.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,2.0,10.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747393.833774,11.8,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,6.1,100.0,1.0,0.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747394.8376253,9.1,0.0,1.0,0.0,1.0,0.0,4.1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,2.0,0.0,0.0,4.0,0.0,0.0,6.1,1.0,0.0,1.0,0.0,1.0,2.0,11.2,100.0
1768747395.902483,15.6,2.0,0.0,1.0,0.0,1.0,3.1,5.1,0.0,0.0,1.0,1.0,2.0,21.6,100.0,14.7,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,9.9,2.0,22.0,100.0
1768747396.9069376,12.4,0.0,0.0,0.0,0.0,0.0,3.0,2.1,0.0,1.0,0.0,1.0,0.0,0.0,100.0,7.0,2.0,1.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,1.0,0.0,9.1,100.0
1768747397.9117246,15.7,0.0,1.0,0.0,0.0,16.8,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2.0,0.0,0.0,0.0,0.0,1.0,8.1,100.0
1768747398.9160922,10.9,0.0,1.0,1.0,5.1,18.6,13.4,2.0,1.0,0.0,1.0,0.0,3.0,1.0,100.0,0.0,0.0,3.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,8.2,1.0,13.1,100.0
1768747399.9211648,12.4,0.0,0.0,0.0,1.0,15.3,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,8.1,100.0
1768747400.9925187,12.5,0.0,0.0,0.0,0.0,11.1,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,100.0,17.3,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,13.3,100.0
1768747401.9958663,10.8,1.0,1.0,1.0,0.0,5.1,1.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,100.0,5.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,15.2,100.0
1768747402.9998446,7.2,0.0,0.0,0.0,0.0,12.2,4.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,3.0,11.2,5.1,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,100.0
1768747404.0021827,9.8,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,100.0,10.1,2.0,0.0,1.0,0.0,0.0,8.0,5.1,9.1,16.3,16.3,12.1,4.0,1.0,100.0
1768747405.0062013,13.2,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,19.2,2.0,0.0,4.1,1.0,0.0,10.1,1.0,3.1,11.2,21.0,17.2,11.2,1.0,100.0
1768747406.009961,12.4,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.1,0.0,100.0,7.1,1.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,8.0,7.0,4.0,8.2,4.0,100.0
1768747407.016966,10.5,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0,19.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,15.5,8.2,6.1,2.0,100.0
1768747408.082051,13.3,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,8.2,10.1,4.0,13.1,9.2,1.0,100.0
1768747409.0884743,10.9,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,3.0,0.0,1.0,100.0
1768747410.091907,10.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.1,7.1,1.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,8.0,15.2,1.0,1.0,100.0
1768747411.094113,10.9,0.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,4.0,2.0,7.1,1.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.1,0.0,2.0,12.0,11.1,5.0,6.1,100.0
1768747412.0984387,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,10.1,7.1,8.9,4.0,0.0,1.0,5.1,1.0,3.0,2.0,0.0,2.0,1.0,13.0,100.0
1768747413.1022363,12.6,2.0,0.0,5.1,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0
1768747414.1072962,12.4,6.1,3.0,1.0,0.0,0.0,3.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747415.1109717,10.8,1.0,4.1,3.1,2.9,2.0,4.0,4.1,14.0,12.2,5.1,8.0,9.1,1.0,100.0,2.0,1.0,1.0,0.0,5.9,0.0,0.0,5.0,2.0,8.2,1.0,0.0,0.0,1.0,100.0
1768747416.114818,10.9,5.1,2.0,4.0,1.0,1.0,6.1,14.9,2.0,1.0,1.0,0.0,0.0,0.0,100.0,3.0,0.0,7.1,1.0,2.0,4.0,1.0,8.1,4.1,5.1,1.0,2.0,2.0,4.0,100.0
1768747417.118412,12.6,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,3.0,100.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,3.0,6.1,1.0,1.0,6.1,100.0
1768747418.1219707,13.5,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0
1768747419.1258457,24.7,7.1,2.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.1,0.0,1.0,0.0,1.0,1.0,100.0
1768747420.1298165,12.9,1.0,4.0,4.0,9.1,6.1,1.0,7.1,4.0,2.0,1.0,0.0,0.0,1.0,100.0,1.0,2.0,9.1,1.0,0.0,1.0,4.0,6.0,6.1,2.0,0.0,0.0,0.0,0.0,100.0
1768747421.1342611,11.7,0.0,0.0,0.0,0.0,3.0,12.2,3.0,3.1,5.1,2.0,4.0,4.0,2.0,100.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,3.0,2.0,100.0
1768747422.1388175,12.6,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768747423.1439567,11.7,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,100.0,1.0,17.3,1.0,2.0,3.0,2.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0
1768747424.1469524,10.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,100.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768747425.4772696,15.7,3.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,3.0,3.0,0.0,2.0,100.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,100.0
1768747426.4793835,10.9,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,6.0,2.0,100.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,100.0
1768747427.4811902,8.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.0,2.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,100.0
1768747428.4845445,10.8,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,9.1,1.0,7.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,100.0
1768747429.4882977,8.1,0.0,0.0,0.0,4.0,2.0,0.0,5.9,3.0,0.0,0.0,2.0,0.0,0.0,100.0,1.0,1.0,1.0,0.0,1.0,4.1,2.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,100.0
1768747430.4915035,12.6,0.0,0.0,3.0,6.1,3.0,11.2,12.2,11.2,4.0,3.0,4.0,4.0,4.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768747431.495245,7.3,0.0,0.0,4.0,3.0,2.0,1.0,3.0,10.9,4.1,2.0,9.1,8.1,5.9,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,100.0
1768747432.4994051,10.0,1.0,0.0,0.0,2.0,6.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,100.0
1768747433.689377,13.5,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,4.0,7.0,3.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,100.0
1768747434.7545035,12.6,1.0,1.0,3.1,0.0,11.9,12.1,0.0,2.0,0.0,2.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0
1768747435.7577152,9.9,1.0,0.0,3.1,1.0,1.0,3.0,2.0,0.0,0.0,2.0,9.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.9,5.0,4.0,1.0,0.0,1.0,1.0,100.0
1768747436.7621343,9.9,0.0,0.0,2.0,9.0,1.0,5.1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,100.0
1768747437.764887,7.1,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,100.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747438.7670023,12.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,6.1,11.1,6.1,4.0,100.0
1768747439.7700202,10.8,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,100.0
1768747440.7726426,13.6,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.9,6.1,2.0,1.0,0.0,1.0,3.0,100.0
1768747441.7760136,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0
1768747442.7795959,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.1,1.0,1.0,2.1,1.0,5.1,100.0
1768747443.7829547,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,100.0
1768747444.7873662,9.9,1.0,1.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,100.0
1768747445.78994,6.2,1.0,3.0,1.0,7.1,6.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,100.0,5.0,3.1,0.0,2.0,1.0,7.1,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,100.0
1768747446.7944336,10.1,2.0,3.0,3.0,7.0,5.1,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,100.0,5.1,0.0,2.0,7.0,4.1,6.0,8.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,100.0
1768747447.7992783,9.1,0.0,0.0,0.0,0.0,3.1,0.0,1.0,12.1,0.0,0.0,8.1,0.0,0.0,100.0,0.0,0.0,1.0,4.0,6.1,5.0,4.0,3.0,1.0,6.0,7.9,1.0,0.0,0.0,100.0
1768747448.803994,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,5.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,6.1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,100.0
1768747449.807774,8.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.2,2.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747450.81123,7.2,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,9.0,1.0,100.0,0.0,1.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,100.0
1768747451.8145618,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,8.1,4.1,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0
1768747452.818746,9.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,100.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747453.8230443,11.7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.1,4.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0
1768747454.8280685,13.3,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.9,3.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,100.0
1768747455.8324673,12.6,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,100.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,6.0,100.0
1768747456.8357148,10.1,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,100.0,0.0,2.1,0.0,3.0,1.0,2.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0
1768747457.840121,11.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1768747458.8442929,17.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768747459.848564,13.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768747460.851181,20.2,10.0,1.0,2.9,2.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,100.0,5.1,1.0,0.0,3.0,4.1,3.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,100.0
1768747461.8548992,11.8,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,9.0,12.2,6.0,2.0,5.0,5.1,2.0,3.0,5.1,4.0,8.1,1.0,2.0,0.0,100.0
1768747462.8598585,9.9,1.0,0.0,0.0,2.0,5.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,100.0,2.0,2.0,3.0,3.0,3.0,7.0,1.0,0.0,8.1,0.0,2.0,2.0,1.0,0.0,100.0
1768747463.8648853,9.1,0.0,0.0,0.0,0.0,3.0,1.0,6.0,5.0,2.0,1.0,0.0,0.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
