timestamp,CPU_0(group_0),CPU_2(group_0),CPU_4(group_0),CPU_6(group_0),CPU_8(group_1),CPU_10(group_1),CPU_12(group_1),CPU_14(group_1),CPU_16(group_2),CPU_18(group_2),CPU_20(group_2),CPU_22(group_2),CPU_24(group_3),CPU_26(group_3),CPU_28(group_3),CPU_30(group_3),CPU_32(group_4),CPU_34(group_4),CPU_36(group_4),CPU_38(group_4),CPU_40(group_5),CPU_42(group_5),CPU_44(group_5),CPU_46(group_5)
1770632631.952766,48.5,46.0,44.0,47.5,51.0,49.0,52.0,46.5,45.0,50.5,58.0,41.8,44.0,44.4,39.4,42.4,41.4,43.0,42.4,46.5,40.0,40.8,40.2,39.8
1770632632.952846,49.0,52.5,50.0,43.6,44.4,56.0,45.0,43.9,47.5,61.6,45.0,38.1,40.8,46.0,39.4,41.0,39.4,38.4,39.0,38.4,51.0,41.4,38.0,41.4
1770632633.9529355,28.3,37.4,36.0,28.0,17.8,28.0,13.9,14.9,14.0,13.9,12.9,10.0,12.0,20.0,9.9,8.0,8.0,8.2,9.1,9.9,11.1,9.9,11.0,14.9
1770632634.9530127,12.9,33.3,23.8,15.0,8.0,13.1,13.9,21.8,11.0,15.8,10.1,6.0,9.1,7.0,4.0,5.9,5.0,4.0,4.0,10.0,3.0,6.0,5.0,10.9
1770632635.953086,18.6,18.2,11.2,23.8,9.0,11.9,9.9,21.6,10.0,18.8,10.0,6.1,5.0,4.0,3.0,2.0,4.0,5.9,15.8,9.0,4.0,4.0,6.0,18.8
1770632636.9531672,22.7,19.2,14.1,32.4,13.0,16.2,19.8,18.8,14.9,20.8,16.0,12.1,13.3,14.1,15.2,12.0,12.1,16.2,11.2,22.8,12.1,18.8,16.0,14.1
1770632637.9532487,18.9,18.2,16.7,16.2,9.0,7.9,13.9,11.9,10.9,13.7,14.7,9.1,17.0,11.9,5.0,7.0,5.9,2.0,3.0,21.0,3.0,12.0,3.0,7.0
1770632638.9534683,12.5,18.0,25.0,6.0,13.7,9.9,12.7,11.0,9.0,5.9,6.0,4.0,5.0,4.0,11.1,6.0,4.0,4.0,5.1,6.1,3.0,3.0,3.0,7.1
1770632639.953538,21.1,16.0,20.8,9.0,9.1,10.0,8.0,11.9,10.9,10.9,9.8,16.3,7.0,7.0,29.3,8.9,10.2,6.0,8.0,6.0,8.1,6.0,6.0,5.9
1770632640.953611,28.9,9.2,5.1,6.9,5.0,5.9,12.0,7.0,8.0,7.1,7.0,8.9,6.1,17.0,22.8,6.1,6.0,9.0,10.0,6.0,7.1,11.9,10.0,9.3
1770632641.9536886,22.1,7.1,5.1,6.0,6.9,5.0,5.1,9.9,6.0,5.0,5.0,9.2,5.0,12.0,4.0,4.0,4.0,20.8,4.0,16.2,5.0,8.0,13.9,5.0
1770632642.953761,16.8,25.8,5.0,12.0,6.1,8.0,8.0,17.3,24.0,19.2,16.2,11.1,9.0,6.1,9.0,6.9,8.0,11.0,13.0,10.0,6.0,26.0,9.1,9.0
1770632643.9538362,12.1,4.1,34.0,10.8,5.0,7.0,6.1,8.9,17.8,2.0,10.0,15.2,6.0,3.0,9.0,2.0,11.8,3.0,5.0,4.0,9.0,7.0,3.0,4.0
1770632644.9539242,10.6,5.1,5.1,5.0,4.0,4.0,5.0,3.0,29.3,6.9,4.1,4.0,7.0,2.0,9.8,10.0,10.0,4.0,9.0,9.1,6.1,7.0,4.0,5.0
1770632645.9539907,7.4,10.2,8.2,5.1,6.0,5.0,5.0,5.9,15.7,4.0,9.0,10.1,7.9,19.0,10.0,8.1,5.1,9.9,8.9,9.9,6.0,5.0,4.0,5.0
1770632646.954058,21.3,14.4,9.1,4.0,8.1,6.1,6.0,3.0,7.1,4.0,5.0,5.0,15.0,6.0,13.7,11.9,5.0,9.1,10.2,6.1,9.0,4.1,6.0,3.0
1770632647.954141,22.1,5.2,6.0,4.0,6.9,6.9,11.8,5.0,11.0,5.0,4.0,4.0,8.9,4.0,9.0,5.1,10.0,4.0,15.0,6.0,10.0,4.0,5.0,10.9
1770632648.9542065,10.6,13.3,13.0,7.1,8.1,6.0,6.0,10.0,10.1,8.1,7.1,6.1,13.1,18.0,4.1,6.0,9.0,11.1,16.8,28.3,6.1,11.1,7.0,17.2
1770632649.9542892,18.2,6.2,11.2,11.9,7.0,5.0,7.1,5.0,30.7,13.9,5.0,6.0,5.0,5.9,7.9,5.9,5.0,4.0,5.1,16.0,4.0,5.1,8.0,4.0
1770632650.9543734,20.4,12.1,6.0,9.9,14.0,5.1,12.1,15.8,7.1,5.0,4.0,4.0,4.0,6.0,4.1,6.0,16.0,5.9,5.1,23.8,12.0,9.0,7.1,16.0
1770632651.9544425,26.8,6.3,10.0,26.3,13.7,7.0,14.9,12.1,3.0,5.1,6.0,7.1,5.1,4.0,5.0,4.0,6.0,3.1,8.0,9.0,25.0,6.1,12.0,3.0
1770632652.9545193,17.9,9.1,8.1,4.0,9.1,10.0,8.1,10.9,9.0,8.0,9.0,5.1,7.1,6.0,5.1,15.0,4.0,6.0,12.0,2.0,11.1,5.1,5.1,5.0
1770632653.9552407,14.3,4.1,18.0,12.2,12.0,7.1,4.0,4.0,9.0,7.0,11.9,5.0,15.0,9.0,8.0,7.0,6.9,18.8,12.9,10.9,11.9,10.0,4.0,5.0
1770632654.9553077,12.5,6.1,3.0,9.0,7.1,7.0,5.0,4.0,8.9,5.0,12.1,6.1,5.1,10.1,13.1,5.1,6.0,13.0,10.1,9.2,10.9,6.1,14.9,10.1
1770632655.9557931,20.2,18.2,8.2,6.1,9.9,5.9,20.2,7.1,4.0,14.0,13.1,5.9,5.0,5.9,12.0,11.0,18.0,16.2,10.1,6.9,19.0,9.0,7.0,9.9
1770632656.9562266,31.3,8.2,10.0,6.1,14.0,12.0,7.9,11.0,24.0,16.0,12.9,5.0,11.9,21.2,6.0,11.9,5.0,4.0,4.0,4.0,17.0,9.9,5.0,9.0
1770632657.9569938,27.3,16.3,15.2,10.0,3.1,8.0,11.0,9.0,20.0,5.1,11.2,7.8,10.2,11.1,12.0,8.0,15.8,4.0,15.8,4.0,4.0,7.0,4.0,12.9
1770632658.957077,33.7,14.4,6.2,7.1,10.0,9.0,11.2,12.9,12.0,8.0,8.1,10.2,13.0,6.0,14.0,24.8,9.9,7.0,12.6,9.0,11.9,5.0,5.9,20.0
1770632659.957149,29.5,12.1,13.0,8.0,6.0,7.0,10.0,7.1,15.0,11.0,7.9,6.1,9.0,18.2,9.9,9.0,9.1,5.0,5.0,10.9,4.0,14.9,6.0,13.0
1770632660.9572206,17.0,14.4,15.2,13.9,7.0,6.1,15.2,8.1,8.9,11.0,18.8,6.9,5.1,13.7,24.8,7.1,10.1,5.0,6.1,7.0,8.1,10.1,11.0,20.6
1770632661.957301,14.9,26.3,8.0,13.3,12.0,5.0,15.0,7.9,9.0,5.1,14.0,8.1,10.1,13.3,12.1,9.0,15.0,5.0,8.0,10.0,12.0,7.1,16.2,6.9
1770632662.957369,22.8,10.4,5.2,28.0,12.1,4.1,15.8,10.0,4.0,8.9,10.1,9.1,9.1,9.9,9.0,8.1,7.1,6.9,11.8,11.9,6.0,23.5,6.1,19.0
1770632663.9574323,14.7,11.9,8.2,29.0,21.2,10.0,9.1,13.1,15.0,11.9,14.9,5.9,15.7,14.9,12.9,13.0,15.0,6.1,5.1,10.1,9.1,17.6,24.2,17.3
1770632664.9580386,18.0,15.2,17.0,15.0,10.9,9.1,16.3,19.4,10.1,5.1,13.3,13.9,12.0,13.1,19.8,13.0,10.9,8.0,10.0,6.0,17.0,11.0,22.8,8.1
1770632665.958105,30.2,19.6,32.3,16.0,9.0,8.1,7.8,14.0,5.0,6.0,13.1,6.1,8.0,12.7,19.0,5.0,11.0,6.9,19.8,5.0,7.1,11.1,13.0,4.0
1770632666.958571,24.7,27.7,36.0,8.1,6.1,9.9,10.2,15.0,10.0,16.0,26.5,5.9,6.0,5.1,7.9,6.1,17.0,4.1,18.0,7.0,4.0,7.9,15.2,6.1
1770632667.9586604,22.7,10.4,18.2,16.2,12.9,14.9,40.4,13.0,17.0,18.8,3.0,4.0,9.9,6.0,6.0,8.0,12.0,19.8,8.0,15.3,7.0,17.8,9.0,6.1
1770632668.958734,29.6,15.6,12.2,16.2,14.1,9.2,23.0,12.1,11.1,17.8,20.8,8.9,5.1,8.0,17.8,7.1,11.9,5.1,9.1,8.1,5.1,13.3,22.2,10.2
1770632669.9588106,12.4,16.0,19.0,15.0,24.8,14.0,22.2,6.1,10.1,11.9,13.7,8.0,5.0,7.9,7.1,13.0,8.9,4.0,6.0,4.0,8.1,8.1,5.9,5.0
1770632670.9588974,12.5,24.8,34.0,7.0,13.0,23.5,14.1,5.1,6.1,8.0,14.1,12.9,8.0,6.9,8.0,5.9,12.0,6.1,2.0,8.9,4.0,5.1,8.1,2.0
1770632671.9589672,26.8,12.4,6.1,8.1,8.0,25.0,9.0,6.9,5.0,4.0,13.0,12.0,8.0,8.1,5.1,7.0,5.1,6.1,5.0,7.9,6.0,4.1,6.1,7.8
1770632672.9590604,10.8,5.1,16.0,4.0,7.9,5.9,4.0,6.0,7.9,3.0,4.0,5.0,29.7,4.0,4.0,5.9,7.9,4.0,1.0,3.1,4.9,4.0,5.9,3.0
1770632673.9591508,7.5,2.0,5.0,3.0,3.0,4.0,3.0,3.0,8.9,3.0,4.0,3.0,3.0,3.0,2.0,5.0,8.9,3.0,4.0,6.9,3.0,7.0,5.0,4.0
1770632674.959243,22.9,6.9,2.0,3.0,3.0,3.0,3.0,3.0,8.0,4.0,7.0,6.1,4.0,2.0,3.0,3.0,5.9,2.0,2.0,15.2,8.9,8.9,5.9,4.0
1770632675.959341,8.8,5.1,6.9,5.9,8.9,6.0,5.0,5.1,8.9,13.0,4.0,5.9,7.0,7.8,7.0,5.9,10.0,5.0,6.0,7.0,5.0,12.9,4.0,4.0
1770632676.9594355,8.7,2.0,4.0,3.0,8.0,3.0,3.0,5.9,7.9,4.0,3.0,3.0,4.0,4.0,3.0,9.1,4.0,3.0,2.0,16.8,3.0,6.9,3.0,3.0
1770632677.9595315,6.6,3.0,2.0,3.0,18.2,2.0,3.0,3.0,7.1,3.0,4.0,2.0,3.0,3.0,2.0,11.0,3.0,4.0,2.0,2.0,2.0,7.1,4.0,3.0
1770632678.9596236,9.7,5.0,5.0,5.9,5.0,4.0,7.1,5.9,5.0,5.0,4.0,5.0,5.9,5.0,5.0,5.0,5.9,4.0,5.9,5.0,5.9,4.0,4.0,3.1
1770632679.9597151,4.3,7.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,3.0,3.0
1770632680.9598,5.4,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,9.0,4.0,3.0,5.9,2.0,3.0,4.0,3.0,4.0,3.0
1770632681.9598925,7.6,5.0,5.0,22.0,3.0,3.0,7.0,5.0,3.0,19.2,4.0,37.0,4.0,4.0,5.0,5.0,6.9,4.0,4.0,4.0,4.0,6.0,4.0,4.0
1770632682.9599838,8.5,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,23.5,5.9,5.1,5.0,3.0,4.0,4.0,10.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0
1770632683.9600844,4.3,5.0,2.0,3.0,3.0,5.0,3.0,3.0,3.9,23.0,5.0,1.0,3.0,3.0,3.0,4.0,4.0,3.9,2.0,3.0,10.0,8.0,2.0,3.0
1770632684.960211,7.6,4.0,5.0,3.0,4.0,22.0,3.0,4.0,7.1,24.0,6.0,5.0,5.1,4.0,4.0,6.9,4.0,3.0,3.0,5.0,21.0,5.0,5.0,3.0
1770632685.9603028,28.9,9.0,14.0,4.0,4.0,5.0,4.0,5.0,3.0,22.8,4.0,4.0,5.0,6.0,4.0,5.0,5.9,5.0,4.0,13.0,5.0,4.0,3.0,5.0
1770632686.9604032,26.3,3.0,4.0,3.0,2.0,4.0,5.0,2.0,3.0,22.0,4.0,5.1,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,10.1,24.2,2.0,5.0
1770632687.9604888,17.0,6.0,8.0,11.2,4.0,7.0,3.0,5.0,5.0,13.0,9.0,5.0,9.0,5.0,6.1,5.0,5.9,6.0,4.0,6.9,6.9,9.0,5.1,5.0
1770632688.9605803,13.7,4.0,4.0,7.0,5.0,6.1,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,11.1,12.0,5.0,4.0
1770632689.9606705,8.5,6.0,5.0,4.0,19.8,5.0,5.0,14.0,3.0,5.9,5.9,5.9,4.0,5.0,5.0,4.0,6.1,4.0,5.0,5.0,5.9,12.0,4.0,4.0
1770632690.9607635,12.8,5.0,5.0,4.0,4.0,4.0,5.0,10.0,3.0,3.0,4.0,5.0,18.8,5.0,5.1,4.0,5.0,5.0,20.0,5.0,7.1,4.0,4.0,5.0
1770632691.960874,16.8,4.0,6.1,4.0,5.0,7.0,4.0,3.0,4.0,3.0,4.0,5.0,15.0,4.0,5.9,3.0,4.0,6.0,12.0,5.0,7.9,4.0,5.0,23.0
1770632692.9609823,12.0,5.1,6.0,6.0,5.0,4.0,5.0,2.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,6.1,5.0,4.0,6.0,5.9,7.9,7.0,30.0
1770632693.9610767,6.5,3.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,15.0,3.0,5.9,5.0,3.0,11.0
1770632694.961168,9.9,5.0,4.0,3.0,4.0,5.9,4.0,5.0,5.9,5.1,5.0,5.0,7.1,5.0,4.0,5.0,5.0,10.0,9.0,4.0,3.0,3.1,5.0,4.0
1770632695.9612632,7.4,4.0,7.0,3.0,4.0,3.0,4.0,15.0,4.0,3.0,2.0,2.0,8.0,4.0,3.0,3.0,2.0,20.2,2.0,3.0,3.0,4.0,13.0,3.0
1770632696.961355,11.7,4.1,24.0,8.0,6.1,5.0,3.0,11.9,4.0,6.0,6.9,5.0,10.9,4.0,4.9,4.0,6.0,6.0,5.0,4.0,4.0,5.0,20.2,4.0
1770632697.9614446,26.9,4.1,11.1,4.0,7.0,5.1,5.9,26.3,5.9,5.0,20.8,5.1,5.1,5.9,5.1,6.9,7.0,6.0,7.8,5.1,6.9,5.0,7.9,5.0
1770632698.9615376,6.6,5.9,4.0,6.0,4.0,7.0,5.1,9.9,6.1,4.0,4.0,4.0,6.0,3.0,4.0,5.1,5.0,5.1,5.0,5.9,5.0,4.0,7.0,4.0
1770632699.9616125,24.0,6.2,12.0,6.0,20.0,4.0,7.0,7.0,8.1,6.0,5.9,5.0,6.0,6.0,6.0,7.8,7.0,14.0,4.0,5.1,10.9,5.0,20.8,8.0
1770632700.9617062,8.7,5.0,14.9,7.0,4.0,5.0,6.0,5.0,24.5,3.0,6.9,3.0,6.9,12.0,5.1,5.0,22.8,15.8,5.0,5.0,5.0,5.1,15.0,5.9
1770632701.961781,22.6,8.2,25.0,7.0,7.0,13.0,8.9,8.0,27.0,7.0,19.4,6.9,8.9,9.9,8.9,24.0,8.0,7.0,7.1,8.0,7.0,7.9,26.0,14.0
1770632702.9618676,32.6,12.9,15.8,8.0,8.0,21.0,24.5,7.0,15.0,8.0,5.9,6.0,6.1,7.0,8.0,6.0,8.0,15.0,7.9,7.9,8.9,6.0,15.2,9.0
1770632703.9619443,28.4,17.0,26.0,7.0,7.1,6.0,8.0,11.8,7.0,8.9,6.9,7.1,7.9,9.9,6.9,9.0,7.9,13.9,7.9,7.9,7.0,6.9,6.1,6.0
1770632704.9620247,16.0,7.0,15.0,6.0,7.8,17.0,6.9,7.9,6.9,6.9,8.0,28.7,7.0,7.0,5.1,8.0,6.1,6.9,7.0,8.0,7.9,7.0,6.9,8.1
1770632705.9621117,24.5,12.2,12.0,9.9,9.1,7.0,21.8,7.1,8.0,6.1,8.0,5.9,6.1,6.0,8.0,6.9,7.9,6.1,7.0,8.0,6.1,7.1,7.1,6.9
1770632706.9622014,26.6,12.1,23.2,8.9,8.9,8.0,9.0,8.0,8.0,8.9,8.0,12.0,8.9,8.9,7.9,6.1,16.8,6.1,7.9,7.9,6.0,8.9,6.9,7.0
1770632707.9622908,22.8,6.1,18.8,9.1,9.0,9.0,7.9,8.0,7.0,14.0,10.9,7.0,7.9,7.0,6.1,7.0,6.1,7.0,7.0,7.0,7.9,8.0,6.0,7.0
1770632708.9623709,21.3,18.2,23.0,6.0,9.1,7.0,7.9,5.0,6.9,7.8,8.0,9.0,6.0,6.0,6.0,7.1,6.0,7.0,5.1,6.0,5.1,6.0,6.1,9.0
1770632709.9624476,15.2,8.2,15.0,9.0,7.9,8.0,6.1,8.0,8.0,6.1,8.0,9.0,9.0,10.0,9.0,8.0,9.9,7.1,8.0,11.1,8.1,9.8,8.0,8.0
1770632710.962522,10.9,8.0,9.0,7.0,7.9,7.0,6.9,8.0,7.0,8.0,9.0,7.0,6.0,8.0,7.0,14.9,6.1,7.0,7.0,10.0,7.9,7.1,7.0,7.9
1770632711.9626,11.7,8.1,9.1,7.0,7.0,6.0,6.1,7.0,7.0,6.9,6.9,8.8,8.9,8.0,8.0,15.0,8.9,7.9,7.9,9.9,7.0,7.0,7.0,14.9
1770632712.9626994,14.1,8.9,6.0,6.9,9.0,11.9,7.0,7.1,12.9,25.0,8.0,7.0,8.0,22.0,8.0,14.9,7.1,9.0,8.0,7.9,8.0,7.0,7.0,12.9
1770632713.962775,14.1,10.1,9.0,5.1,7.0,8.0,7.9,9.8,7.0,5.1,6.0,6.9,7.0,7.0,7.0,16.0,8.9,11.1,7.9,8.0,7.1,26.0,14.9,14.1
1770632714.962867,10.8,6.1,6.0,7.9,19.2,6.0,6.0,11.9,4.0,5.0,5.0,6.1,7.9,7.9,7.9,6.0,5.0,10.0,8.1,7.0,5.0,14.9,19.0,5.1
1770632715.9629605,12.9,19.0,7.9,5.0,10.0,5.9,26.0,7.1,13.0,12.0,5.9,5.9,3.0,5.0,5.0,5.9,5.9,5.0,7.0,6.0,5.0,4.0,13.0,5.9
1770632716.963048,7.6,18.4,7.9,4.0,6.9,3.0,4.0,4.0,4.0,14.9,4.0,5.9,3.0,5.9,4.0,4.0,5.0,4.0,3.0,11.9,5.0,5.9,4.0,4.0
1770632717.963137,7.5,23.0,6.0,6.9,5.0,4.0,4.0,7.9,6.8,5.0,4.0,5.9,5.0,4.0,5.9,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.9,5.0
1770632718.9632187,5.6,24.0,5.0,8.9,7.0,7.0,5.0,5.0,5.1,5.0,6.9,5.1,7.0,6.0,5.1,5.0,5.0,4.0,5.0,7.0,4.0,5.0,5.1,5.9
1770632719.9633095,10.8,27.0,11.9,3.0,4.0,4.0,3.0,5.1,4.9,5.9,5.0,5.0,4.0,5.0,4.0,7.0,3.0,5.0,7.0,3.0,5.0,4.0,5.0,4.0
1770632720.9633982,7.5,42.6,4.0,5.9,15.0,11.0,5.0,5.0,3.0,5.0,5.0,4.0,12.0,4.0,4.0,15.2,5.9,4.0,5.0,5.0,4.0,3.0,4.0,4.0
1770632721.963479,6.5,39.0,6.0,6.9,9.1,10.0,4.0,4.0,5.0,5.0,4.0,6.0,6.0,5.9,5.9,6.9,5.9,11.9,4.0,5.0,4.0,5.9,6.9,4.0
1770632722.9635599,4.3,24.0,3.0,3.0,5.9,5.0,5.0,19.0,5.0,5.0,5.0,5.0,5.9,5.0,5.0,2.0,4.0,12.1,4.9,5.0,5.0,4.0,4.0,5.0
1770632723.9636548,2.1,21.8,3.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.9,3.0
1770632724.963753,2.0,13.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
1770632725.9638782,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0
1770632726.963975,1.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0
1770632727.9640708,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0
1770632728.9641519,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.9,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.9,1.0,1.0
1770632729.9642467,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0
1770632730.964336,0.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
1770632731.9644213,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
1770632732.9645047,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0
1770632733.9645865,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1770632734.9646702,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1770632735.964758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
